3144
(0.000000, 1.177892, 2.120325) (0.000000, 0.273700, -0.961800) (1.000000, 1.000000) 
(0.483980, 1.208607, 2.796181) (-0.327500, 0.942600, -0.065100) (0.450410, 0.210136) 
(0.381339, 1.177892, 2.954715) (-0.537500, 0.763000, -0.359100) (0.407908, 0.144489) 
(0.455899, 1.208607, 2.888751) (-0.308500, 0.942600, -0.127800) (0.438782, 0.171804) 
(0.423722, 1.177892, 2.875423) (-0.597200, 0.763000, -0.247400) (0.425458, 0.177323) 
(0.324302, 1.177892, 3.024214) (-0.457100, 0.763000, -0.457100) (0.384290, 0.115710) 
(0.410298, 1.208607, 2.974064) (-0.277600, 0.942600, -0.185500) (0.419900, 0.136477) 
(0.381339, 1.177892, 2.954715) (-0.537500, 0.763000, -0.359100) (0.407908, 0.144489) 
(0.324302, 1.177892, 3.024214) (-0.457100, 0.763000, -0.457100) (0.384290, 0.115710) 
(0.274152, 1.208607, 3.110210) (-0.185500, 0.942600, -0.277600) (0.363523, 0.080100) 
(0.348930, 1.208607, 3.048842) (-0.236100, 0.942600, -0.236100) (0.394488, 0.105512) 
(0.254803, 1.177892, 3.081251) (-0.359100, 0.763000, -0.537500) (0.355511, 0.092092) 
(0.188840, 1.208607, 3.155811) (-0.127800, 0.942600, -0.308500) (0.328196, 0.061218) 
(0.274152, 1.208607, 3.110210) (-0.185500, 0.942600, -0.277600) (0.363523, 0.080100) 
(0.175511, 1.177892, 3.123633) (-0.247400, 0.763000, -0.597200) (0.322677, 0.074542) 
(0.096270, 1.208607, 3.183892) (-0.065100, 0.942600, -0.327500) (0.289864, 0.049590) 
(0.188840, 1.208607, 3.155811) (-0.127800, 0.942600, -0.308500) (0.328196, 0.061218) 
(0.089475, 1.177892, 3.149732) (-0.126100, 0.763000, -0.634000) (0.287050, 0.063735) 
(-0.000000, 1.208607, 3.193373) (0.000000, 0.942600, -0.333900) (0.250000, 0.045664) 
(0.096270, 1.208607, 3.183892) (-0.065100, 0.942600, -0.327500) (0.289864, 0.049590) 
(-0.089475, 1.177892, 3.149732) (0.126100, 0.763000, -0.634000) (0.212950, 0.063735) 
(-0.000000, 1.208607, 3.193373) (0.000000, 0.942600, -0.333900) (0.250000, 0.045664) 
(-0.000000, 1.177892, 3.158545) (0.000000, 0.763000, -0.646400) (0.250000, 0.060086) 
(-0.175511, 1.177892, 3.123633) (0.247400, 0.763000, -0.597200) (0.177323, 0.074542) 
(-0.096269, 1.208607, 3.183892) (0.065100, 0.942600, -0.327500) (0.210136, 0.049590) 
(-0.089475, 1.177892, 3.149732) (0.126100, 0.763000, -0.634000) (0.212950, 0.063735) 
(-0.254803, 1.177892, 3.081251) (0.359100, 0.763000, -0.537500) (0.144489, 0.092092) 
(-0.188839, 1.208607, 3.155811) (0.127800, 0.942600, -0.308500) (0.171804, 0.061218) 
(-0.175511, 1.177892, 3.123633) (0.247400, 0.763000, -0.597200) (0.177323, 0.074542) 
(-0.324302, 1.177892, 3.024214) (0.457100, 0.763000, -0.457100) (0.115710, 0.115710) 
(-0.274152, 1.208607, 3.110210) (0.185500, 0.942600, -0.277600) (0.136477, 0.080101) 
(-0.254803, 1.177892, 3.081251) (0.359100, 0.763000, -0.537500) (0.144489, 0.092092) 
(-0.381339, 1.177892, 2.954715) (0.537500, 0.763000, -0.359100) (0.092092, 0.144489) 
(-0.348930, 1.208607, 3.048842) (0.236100, 0.942600, -0.236100) (0.105512, 0.105512) 
(-0.324302, 1.177892, 3.024214) (0.457100, 0.763000, -0.457100) (0.115710, 0.115710) 
(-0.423721, 1.177892, 2.875423) (0.597200, 0.763000, -0.247400) (0.074542, 0.177323) 
(-0.410298, 1.208607, 2.974064) (0.277600, 0.942600, -0.185500) (0.080101, 0.136477) 
(-0.381339, 1.177892, 2.954715) (0.537500, 0.763000, -0.359100) (0.092092, 0.144489) 
(-0.449820, 1.177892, 2.789387) (0.634000, 0.763000, -0.126100) (0.063735, 0.212950) 
(-0.455899, 1.208607, 2.888752) (0.308500, 0.942600, -0.127800) (0.061218, 0.171804) 
(-0.423721, 1.177892, 2.875423) (0.597200, 0.763000, -0.247400) (0.074542, 0.177323) 
(-0.458633, 1.177892, 2.699912) (0.646400, 0.763000, 0.000000) (0.060086, 0.250000) 
(-0.483980, 1.208607, 2.796181) (0.327500, 0.942600, -0.065100) (0.049590, 0.210136) 
(-0.449820, 1.177892, 2.789387) (0.634000, 0.763000, -0.126100) (0.063735, 0.212950) 
(-0.449820, 1.177892, 2.610437) (0.634000, 0.763000, 0.126100) (0.063735, 0.287051) 
(-0.493461, 1.208607, 2.699912) (0.333900, 0.942600, 0.000000) (0.045664, 0.250000) 
(-0.458633, 1.177892, 2.699912) (0.646400, 0.763000, 0.000000) (0.060086, 0.250000) 
(-0.423721, 1.177892, 2.524400) (0.597200, 0.763000, 0.247400) (0.074542, 0.322677) 
(-0.483980, 1.208607, 2.603642) (0.327500, 0.942600, 0.065100) (0.049590, 0.289864) 
(-0.449820, 1.177892, 2.610437) (0.634000, 0.763000, 0.126100) (0.063735, 0.287051) 
(-0.423721, 1.177892, 2.524400) (0.597200, 0.763000, 0.247400) (0.074542, 0.322677) 
(-0.410298, 1.208607, 2.425760) (0.277600, 0.942600, 0.185500) (0.080100, 0.363523) 
(-0.455899, 1.208607, 2.511072) (0.308500, 0.942600, 0.127800) (0.061218, 0.328196) 
(-0.324302, 1.177892, 2.375609) (0.457100, 0.763000, 0.457100) (0.115710, 0.384290) 
(-0.410298, 1.208607, 2.425760) (0.277600, 0.942600, 0.185500) (0.080100, 0.363523) 
(-0.381339, 1.177892, 2.445109) (0.537500, 0.763000, 0.359100) (0.092092, 0.355511) 
(-0.254803, 1.177892, 2.318573) (0.359100, 0.763000, 0.537500) (0.144489, 0.407908) 
(-0.348930, 1.208607, 2.350982) (0.236100, 0.942600, 0.236100) (0.105512, 0.394488) 
(-0.324302, 1.177892, 2.375609) (0.457100, 0.763000, 0.457100) (0.115710, 0.384290) 
(-0.254803, 1.177892, 2.318573) (0.359100, 0.763000, 0.537500) (0.144489, 0.407908) 
(-0.188839, 1.208607, 2.244013) (0.127800, 0.942600, 0.308500) (0.171804, 0.438782) 
(-0.274152, 1.208607, 2.289614) (0.185500, 0.942600, 0.277600) (0.136477, 0.419900) 
(-0.089475, 1.177892, 2.250092) (0.126100, 0.763000, 0.634000) (0.212950, 0.436265) 
(-0.188839, 1.208607, 2.244013) (0.127800, 0.942600, 0.308500) (0.171804, 0.438782) 
(-0.175511, 1.177892, 2.276190) (0.247400, 0.763000, 0.597200) (0.177323, 0.425458) 
(0.000000, 1.177892, 2.241279) (0.000000, 0.763000, 0.646400) (0.250000, 0.439914) 
(-0.096269, 1.208607, 2.215932) (0.065100, 0.942600, 0.327500) (0.210136, 0.450410) 
(-0.089475, 1.177892, 2.250092) (0.126100, 0.763000, 0.634000) (0.212950, 0.436265) 
(0.065269, 1.077340, 2.371781) (-0.154800, 0.608800, 0.778000) (0.277027, 0.385875) 
(0.000000, 1.177892, 2.241279) (0.000000, 0.763000, 0.646400) (0.250000, 0.439914) 
(-0.000000, 1.077340, 2.365353) (0.000000, 0.608800, 0.793300) (0.250000, 0.388537) 
(0.128030, 1.077340, 2.390820) (-0.303600, 0.608800, 0.732900) (0.303016, 0.377991) 
(0.089475, 1.177892, 2.250092) (-0.126100, 0.763000, 0.634000) (0.287050, 0.436265) 
(0.065269, 1.077340, 2.371781) (-0.154800, 0.608800, 0.778000) (0.277027, 0.385875) 
(0.128030, 1.077340, 2.390820) (-0.303600, 0.608800, 0.732900) (0.303016, 0.377991) 
(0.254803, 1.177892, 2.318573) (-0.359100, 0.763000, 0.537500) (0.355511, 0.407908) 
(0.175511, 1.177892, 2.276190) (-0.247400, 0.763000, 0.597200) (0.322677, 0.425458) 
(0.236569, 1.077340, 2.463343) (-0.560900, 0.608800, 0.560900) (0.347960, 0.347960) 
(0.254803, 1.177892, 2.318573) (-0.359100, 0.763000, 0.537500) (0.355511, 0.407908) 
(0.185871, 1.077340, 2.421736) (-0.440700, 0.608800, 0.659600) (0.326967, 0.365189) 
(0.278176, 1.077340, 2.514041) (-0.659600, 0.608800, 0.440700) (0.365189, 0.326967) 
(0.324302, 1.177892, 2.375609) (-0.457100, 0.763000, 0.457100) (0.384290, 0.384290) 
(0.236569, 1.077340, 2.463343) (-0.560900, 0.608800, 0.560900) (0.347960, 0.347960) 
(0.278176, 1.077340, 2.514041) (-0.659600, 0.608800, 0.440700) (0.365189, 0.326967) 
(0.423722, 1.177892, 2.524401) (-0.597200, 0.763000, 0.247400) (0.425458, 0.322677) 
(0.381339, 1.177892, 2.445109) (-0.537500, 0.763000, 0.359100) (0.407908, 0.355511) 
(0.328131, 1.077340, 2.634643) (-0.778000, 0.608800, 0.154800) (0.385875, 0.277027) 
(0.423722, 1.177892, 2.524401) (-0.597200, 0.763000, 0.247400) (0.425458, 0.322677) 
(0.309092, 1.077340, 2.571882) (-0.732900, 0.608800, 0.303600) (0.377991, 0.303016) 
(0.328131, 1.077340, 2.634643) (-0.778000, 0.608800, 0.154800) (0.385875, 0.277027) 
(0.458633, 1.177892, 2.699912) (-0.646400, 0.763000, 0.000000) (0.439914, 0.250000) 
(0.449820, 1.177892, 2.610437) (-0.634000, 0.763000, 0.126100) (0.436265, 0.287050) 
(0.328131, 1.077340, 2.765181) (-0.778000, 0.608800, -0.154800) (0.385875, 0.222973) 
(0.458633, 1.177892, 2.699912) (-0.646400, 0.763000, 0.000000) (0.439914, 0.250000) 
(0.334559, 1.077340, 2.699912) (-0.793300, 0.608800, 0.000000) (0.388537, 0.250000) 
(0.328131, 1.077340, 2.765181) (-0.778000, 0.608800, -0.154800) (0.385875, 0.222973) 
(0.423722, 1.177892, 2.875423) (-0.597200, 0.763000, -0.247400) (0.425458, 0.177323) 
(0.449820, 1.177892, 2.789387) (-0.634000, 0.763000, -0.126100) (0.436265, 0.212950) 
(0.278176, 1.077340, 2.885783) (-0.659600, 0.608800, -0.440700) (0.365189, 0.173033) 
(0.423722, 1.177892, 2.875423) (-0.597200, 0.763000, -0.247400) (0.425458, 0.177323) 
(0.309092, 1.077340, 2.827942) (-0.732900, 0.608800, -0.303600) (0.377991, 0.196984) 
(0.236569, 1.077340, 2.936481) (-0.560900, 0.608800, -0.560900) (0.347960, 0.152040) 
(0.381339, 1.177892, 2.954715) (-0.537500, 0.763000, -0.359100) (0.407908, 0.144489) 
(0.278176, 1.077340, 2.885783) (-0.659600, 0.608800, -0.440700) (0.365189, 0.173033) 
(0.236569, 1.077340, 2.936481) (-0.560900, 0.608800, -0.560900) (0.347960, 0.152040) 
(0.254803, 1.177892, 3.081251) (-0.359100, 0.763000, -0.537500) (0.355511, 0.092092) 
(0.324302, 1.177892, 3.024214) (-0.457100, 0.763000, -0.457100) (0.384290, 0.115710) 
(0.128030, 1.077340, 3.009004) (-0.303600, 0.608800, -0.732900) (0.303016, 0.122009) 
(0.254803, 1.177892, 3.081251) (-0.359100, 0.763000, -0.537500) (0.355511, 0.092092) 
(0.185871, 1.077340, 2.978088) (-0.440700, 0.608800, -0.659600) (0.326967, 0.134811) 
(0.065269, 1.077340, 3.028043) (-0.154800, 0.608800, -0.778000) (0.277027, 0.114125) 
(0.175511, 1.177892, 3.123633) (-0.247400, 0.763000, -0.597200) (0.322677, 0.074542) 
(0.128030, 1.077340, 3.009004) (-0.303600, 0.608800, -0.732900) (0.303016, 0.122009) 
(0.065269, 1.077340, 3.028043) (-0.154800, 0.608800, -0.778000) (0.277027, 0.114125) 
(-0.000000, 1.177892, 3.158545) (0.000000, 0.763000, -0.646400) (0.250000, 0.060086) 
(0.089475, 1.177892, 3.149732) (-0.126100, 0.763000, -0.634000) (0.287050, 0.063735) 
(0.000000, 1.077340, 3.034471) (0.000000, 0.608800, -0.793300) (0.250000, 0.111463) 
(-0.089475, 1.177892, 3.149732) (0.126100, 0.763000, -0.634000) (0.212950, 0.063735) 
(-0.000000, 1.177892, 3.158545) (0.000000, 0.763000, -0.646400) (0.250000, 0.060086) 
(-0.065269, 1.077340, 3.028043) (0.154800, 0.608800, -0.778000) (0.222973, 0.114125) 
(-0.175511, 1.177892, 3.123633) (0.247400, 0.763000, -0.597200) (0.177323, 0.074542) 
(-0.089475, 1.177892, 3.149732) (0.126100, 0.763000, -0.634000) (0.212950, 0.063735) 
(-0.185871, 1.077340, 2.978087) (0.440700, 0.608800, -0.659600) (0.173033, 0.134811) 
(-0.175511, 1.177892, 3.123633) (0.247400, 0.763000, -0.597200) (0.177323, 0.074542) 
(-0.128030, 1.077340, 3.009004) (0.303600, 0.608800, -0.732900) (0.196984, 0.122009) 
(-0.236569, 1.077340, 2.936481) (0.560900, 0.608800, -0.560900) (0.152040, 0.152040) 
(-0.254803, 1.177892, 3.081251) (0.359100, 0.763000, -0.537500) (0.144489, 0.092092) 
(-0.185871, 1.077340, 2.978087) (0.440700, 0.608800, -0.659600) (0.173033, 0.134811) 
(-0.278176, 1.077340, 2.885783) (0.659600, 0.608800, -0.440700) (0.134811, 0.173033) 
(-0.324302, 1.177892, 3.024214) (0.457100, 0.763000, -0.457100) (0.115710, 0.115710) 
(-0.236569, 1.077340, 2.936481) (0.560900, 0.608800, -0.560900) (0.152040, 0.152040) 
(-0.309092, 1.077340, 2.827942) (0.732900, 0.608800, -0.303600) (0.122009, 0.196984) 
(-0.381339, 1.177892, 2.954715) (0.537500, 0.763000, -0.359100) (0.092092, 0.144489) 
(-0.278176, 1.077340, 2.885783) (0.659600, 0.608800, -0.440700) (0.134811, 0.173033) 
(-0.309092, 1.077340, 2.827942) (0.732900, 0.608800, -0.303600) (0.122009, 0.196984) 
(-0.449820, 1.177892, 2.789387) (0.634000, 0.763000, -0.126100) (0.063735, 0.212950) 
(-0.423721, 1.177892, 2.875423) (0.597200, 0.763000, -0.247400) (0.074542, 0.177323) 
(-0.334559, 1.077340, 2.699912) (0.793300, 0.608800, 0.000000) (0.111463, 0.250000) 
(-0.449820, 1.177892, 2.789387) (0.634000, 0.763000, -0.126100) (0.063735, 0.212950) 
(-0.328131, 1.077340, 2.765181) (0.778000, 0.608800, -0.154800) (0.114125, 0.222973) 
(-0.328131, 1.077340, 2.634643) (0.778000, 0.608800, 0.154800) (0.114125, 0.277027) 
(-0.458633, 1.177892, 2.699912) (0.646400, 0.763000, 0.000000) (0.060086, 0.250000) 
(-0.334559, 1.077340, 2.699912) (0.793300, 0.608800, 0.000000) (0.111463, 0.250000) 
(-0.328131, 1.077340, 2.634643) (0.778000, 0.608800, 0.154800) (0.114125, 0.277027) 
(-0.423721, 1.177892, 2.524400) (0.597200, 0.763000, 0.247400) (0.074542, 0.322677) 
(-0.449820, 1.177892, 2.610437) (0.634000, 0.763000, 0.126100) (0.063735, 0.287051) 
(-0.278176, 1.077340, 2.514041) (0.659600, 0.608800, 0.440700) (0.134811, 0.326967) 
(-0.423721, 1.177892, 2.524400) (0.597200, 0.763000, 0.247400) (0.074542, 0.322677) 
(-0.309092, 1.077340, 2.571882) (0.732900, 0.608800, 0.303600) (0.122009, 0.303016) 
(-0.236569, 1.077340, 2.463343) (0.560900, 0.608800, 0.560900) (0.152040, 0.347960) 
(-0.381339, 1.177892, 2.445109) (0.537500, 0.763000, 0.359100) (0.092092, 0.355511) 
(-0.278176, 1.077340, 2.514041) (0.659600, 0.608800, 0.440700) (0.134811, 0.326967) 
(-0.236569, 1.077340, 2.463343) (0.560900, 0.608800, 0.560900) (0.152040, 0.347960) 
(-0.254803, 1.177892, 2.318573) (0.359100, 0.763000, 0.537500) (0.144489, 0.407908) 
(-0.324302, 1.177892, 2.375609) (0.457100, 0.763000, 0.457100) (0.115710, 0.384290) 
(-0.128030, 1.077340, 2.390820) (0.303600, 0.608800, 0.732900) (0.196984, 0.377991) 
(-0.254803, 1.177892, 2.318573) (0.359100, 0.763000, 0.537500) (0.144489, 0.407908) 
(-0.185871, 1.077340, 2.421736) (0.440700, 0.608800, 0.659600) (0.173033, 0.365189) 
(-0.065269, 1.077340, 2.371781) (0.154800, 0.608800, 0.778000) (0.222973, 0.385875) 
(-0.175511, 1.177892, 2.276190) (0.247400, 0.763000, 0.597200) (0.177323, 0.425458) 
(-0.128030, 1.077340, 2.390820) (0.303600, 0.608800, 0.732900) (0.196984, 0.377991) 
(-0.065269, 1.077340, 2.371781) (0.154800, 0.608800, 0.778000) (0.222973, 0.385875) 
(0.000000, 1.177892, 2.241279) (0.000000, 0.763000, 0.646400) (0.250000, 0.439914) 
(-0.089475, 1.177892, 2.250092) (0.126100, 0.763000, 0.634000) (0.212950, 0.436265) 
(-0.082657, 0.797689, 2.899464) (0.220100, 0.818000, -0.531400) (0.196984, 0.122009) 
(0.199552, 0.797689, 2.782569) (-0.531400, 0.818000, -0.220100) (0.377991, 0.196984) 
(0.082657, 0.797689, 2.500360) (-0.220100, 0.818000, 0.531400) (0.303016, 0.377991) 
(0.185871, 1.077340, 2.421736) (-0.440700, 0.608800, 0.659600) (0.326967, 0.365189) 
(0.152730, 0.797689, 2.547182) (-0.406700, 0.818000, 0.406700) (0.347960, 0.347960) 
(0.236569, 1.077340, 2.463343) (-0.560900, 0.608800, 0.560900) (0.347960, 0.347960) 
(-0.065269, 1.077340, 2.371781) (0.154800, 0.608800, 0.778000) (0.222973, 0.385875) 
(-0.082657, 0.797689, 2.500360) (0.220100, 0.818000, 0.531400) (0.196984, 0.377991) 
(-0.042138, 0.797689, 2.488069) (0.112200, 0.818000, 0.564100) (0.222973, 0.385875) 
(-0.128030, 1.077340, 3.009004) (0.303600, 0.608800, -0.732900) (0.196984, 0.122009) 
(-0.042138, 0.797689, 2.911755) (0.112200, 0.818000, -0.564100) (0.222973, 0.114125) 
(-0.082657, 0.797689, 2.899464) (0.220100, 0.818000, -0.531400) (0.196984, 0.122009) 
(0.236569, 1.077340, 2.463343) (-0.560900, 0.608800, 0.560900) (0.347960, 0.347960) 
(0.179592, 0.797689, 2.579912) (-0.478300, 0.818000, 0.319600) (0.365189, 0.326967) 
(0.278176, 1.077340, 2.514041) (-0.659600, 0.608800, 0.440700) (0.365189, 0.326967) 
(-0.000000, 1.077340, 2.365353) (0.000000, 0.608800, 0.793300) (0.250000, 0.388537) 
(-0.042138, 0.797689, 2.488069) (0.112200, 0.818000, 0.564100) (0.222973, 0.385875) 
(0.000000, 0.797689, 2.483919) (0.000000, 0.818000, 0.575200) (0.250000, 0.388537) 
(-0.128030, 1.077340, 3.009004) (0.303600, 0.608800, -0.732900) (0.196984, 0.122009) 
(-0.119999, 0.797689, 2.879504) (0.319600, 0.818000, -0.478300) (0.173033, 0.134811) 
(-0.185871, 1.077340, 2.978087) (0.440700, 0.608800, -0.659600) (0.173033, 0.134811) 
(0.278176, 1.077340, 2.514041) (-0.659600, 0.608800, 0.440700) (0.365189, 0.326967) 
(0.199552, 0.797689, 2.617255) (-0.531400, 0.818000, 0.220100) (0.377991, 0.303016) 
(0.309092, 1.077340, 2.571882) (-0.732900, 0.608800, 0.303600) (0.377991, 0.303016) 
(-0.185871, 1.077340, 2.978087) (0.440700, 0.608800, -0.659600) (0.173033, 0.134811) 
(-0.152730, 0.797689, 2.852642) (0.406700, 0.818000, -0.406700) (0.152040, 0.152040) 
(-0.236569, 1.077340, 2.936481) (0.560900, 0.608800, -0.560900) (0.152040, 0.152040) 
(0.309092, 1.077340, 2.571882) (-0.732900, 0.608800, 0.303600) (0.377991, 0.303016) 
(0.211843, 0.797689, 2.657774) (-0.564100, 0.818000, 0.112200) (0.385875, 0.277027) 
(0.328131, 1.077340, 2.634643) (-0.778000, 0.608800, 0.154800) (0.385875, 0.277027) 
(-0.236569, 1.077340, 2.936481) (0.560900, 0.608800, -0.560900) (0.152040, 0.152040) 
(-0.179592, 0.797689, 2.819911) (0.478300, 0.818000, -0.319600) (0.134811, 0.173033) 
(-0.278176, 1.077340, 2.885783) (0.659600, 0.608800, -0.440700) (0.134811, 0.173033) 
(0.328131, 1.077340, 2.634643) (-0.778000, 0.608800, 0.154800) (0.385875, 0.277027) 
(0.215993, 0.797689, 2.699912) (-0.575200, 0.818000, 0.000000) (0.388537, 0.250000) 
(0.334559, 1.077340, 2.699912) (-0.793300, 0.608800, 0.000000) (0.388537, 0.250000) 
(-0.278176, 1.077340, 2.885783) (0.659600, 0.608800, -0.440700) (0.134811, 0.173033) 
(-0.199552, 0.797689, 2.782569) (0.531400, 0.818000, -0.220100) (0.122009, 0.196984) 
(-0.309092, 1.077340, 2.827942) (0.732900, 0.608800, -0.303600) (0.122009, 0.196984) 
(0.334559, 1.077340, 2.699912) (-0.793300, 0.608800, 0.000000) (0.388537, 0.250000) 
(0.211843, 0.797689, 2.742050) (-0.564100, 0.818000, -0.112200) (0.385875, 0.222973) 
(0.328131, 1.077340, 2.765181) (-0.778000, 0.608800, -0.154800) (0.385875, 0.222973) 
(-0.309092, 1.077340, 2.827942) (0.732900, 0.608800, -0.303600) (0.122009, 0.196984) 
(-0.211843, 0.797689, 2.742050) (0.564100, 0.818000, -0.112200) (0.114125, 0.222973) 
(-0.328131, 1.077340, 2.765181) (0.778000, 0.608800, -0.154800) (0.114125, 0.222973) 
(0.309092, 1.077340, 2.827942) (-0.732900, 0.608800, -0.303600) (0.377991, 0.196984) 
(0.211843, 0.797689, 2.742050) (-0.564100, 0.818000, -0.112200) (0.385875, 0.222973) 
(0.199552, 0.797689, 2.782569) (-0.531400, 0.818000, -0.220100) (0.377991, 0.196984) 
(-0.328131, 1.077340, 2.765181) (0.778000, 0.608800, -0.154800) (0.114125, 0.222973) 
(-0.215993, 0.797689, 2.699912) (0.575200, 0.818000, 0.000000) (0.111463, 0.250000) 
(-0.334559, 1.077340, 2.699912) (0.793300, 0.608800, 0.000000) (0.111463, 0.250000) 
(0.309092, 1.077340, 2.827942) (-0.732900, 0.608800, -0.303600) (0.377991, 0.196984) 
(0.179592, 0.797689, 2.819911) (-0.478300, 0.818000, -0.319600) (0.365189, 0.173033) 
(0.278176, 1.077340, 2.885783) (-0.659600, 0.608800, -0.440700) (0.365189, 0.173033) 
(-0.334559, 1.077340, 2.699912) (0.793300, 0.608800, 0.000000) (0.111463, 0.250000) 
(-0.211843, 0.797689, 2.657774) (0.564100, 0.818000, 0.112200) (0.114125, 0.277027) 
(-0.328131, 1.077340, 2.634643) (0.778000, 0.608800, 0.154800) (0.114125, 0.277027) 
(0.236569, 1.077340, 2.936481) (-0.560900, 0.608800, -0.560900) (0.347960, 0.152040) 
(0.179592, 0.797689, 2.819911) (-0.478300, 0.818000, -0.319600) (0.365189, 0.173033) 
(0.152730, 0.797689, 2.852642) (-0.406700, 0.818000, -0.406700) (0.347960, 0.152040) 
(-0.309092, 1.077340, 2.571882) (0.732900, 0.608800, 0.303600) (0.122009, 0.303016) 
(-0.211843, 0.797689, 2.657774) (0.564100, 0.818000, 0.112200) (0.114125, 0.277027) 
(-0.199552, 0.797689, 2.617255) (0.531400, 0.818000, 0.220100) (0.122009, 0.303016) 
(0.236569, 1.077340, 2.936481) (-0.560900, 0.608800, -0.560900) (0.347960, 0.152040) 
(0.119999, 0.797689, 2.879504) (-0.319600, 0.818000, -0.478300) (0.326967, 0.134811) 
(0.185871, 1.077340, 2.978088) (-0.440700, 0.608800, -0.659600) (0.326967, 0.134811) 
(-0.309092, 1.077340, 2.571882) (0.732900, 0.608800, 0.303600) (0.122009, 0.303016) 
(-0.179592, 0.797689, 2.579912) (0.478300, 0.818000, 0.319600) (0.134811, 0.326967) 
(-0.278176, 1.077340, 2.514041) (0.659600, 0.608800, 0.440700) (0.134811, 0.326967) 
(0.185871, 1.077340, 2.978088) (-0.440700, 0.608800, -0.659600) (0.326967, 0.134811) 
(0.082657, 0.797689, 2.899464) (-0.220100, 0.818000, -0.531400) (0.303016, 0.122009) 
(0.128030, 1.077340, 3.009004) (-0.303600, 0.608800, -0.732900) (0.303016, 0.122009) 
(-0.000000, 1.077340, 2.365353) (0.000000, 0.608800, 0.793300) (0.250000, 0.388537) 
(0.042138, 0.797689, 2.488069) (-0.112200, 0.818000, 0.564100) (0.277027, 0.385875) 
(0.065269, 1.077340, 2.371781) (-0.154800, 0.608800, 0.778000) (0.277027, 0.385875) 
(-0.278176, 1.077340, 2.514041) (0.659600, 0.608800, 0.440700) (0.134811, 0.326967) 
(-0.152730, 0.797689, 2.547182) (0.406700, 0.818000, 0.406700) (0.152040, 0.347960) 
(-0.236569, 1.077340, 2.463343) (0.560900, 0.608800, 0.560900) (0.152040, 0.347960) 
(0.128030, 1.077340, 3.009004) (-0.303600, 0.608800, -0.732900) (0.303016, 0.122009) 
(0.042138, 0.797689, 2.911755) (-0.112200, 0.818000, -0.564100) (0.277027, 0.114125) 
(0.065269, 1.077340, 3.028043) (-0.154800, 0.608800, -0.778000) (0.277027, 0.114125) 
(0.128030, 1.077340, 2.390820) (-0.303600, 0.608800, 0.732900) (0.303016, 0.377991) 
(0.042138, 0.797689, 2.488069) (-0.112200, 0.818000, 0.564100) (0.277027, 0.385875) 
(0.082657, 0.797689, 2.500360) (-0.220100, 0.818000, 0.531400) (0.303016, 0.377991) 
(-0.236569, 1.077340, 2.463343) (0.560900, 0.608800, 0.560900) (0.152040, 0.347960) 
(-0.119999, 0.797689, 2.520320) (0.319600, 0.818000, 0.478300) (0.173033, 0.365189) 
(-0.185871, 1.077340, 2.421736) (0.440700, 0.608800, 0.659600) (0.173033, 0.365189) 
(0.000000, 1.077340, 3.034471) (0.000000, 0.608800, -0.793300) (0.250000, 0.111463) 
(0.042138, 0.797689, 2.911755) (-0.112200, 0.818000, -0.564100) (0.277027, 0.114125) 
(0.000000, 0.797689, 2.915905) (0.000000, 0.818000, -0.575200) (0.250000, 0.111463) 
(0.185871, 1.077340, 2.421736) (-0.440700, 0.608800, 0.659600) (0.326967, 0.365189) 
(0.082657, 0.797689, 2.500360) (-0.220100, 0.818000, 0.531400) (0.303016, 0.377991) 
(0.119999, 0.797689, 2.520320) (-0.319600, 0.818000, 0.478300) (0.326967, 0.365189) 
(-0.185871, 1.077340, 2.421736) (0.440700, 0.608800, 0.659600) (0.173033, 0.365189) 
(-0.082657, 0.797689, 2.500360) (0.220100, 0.818000, 0.531400) (0.196984, 0.377991) 
(-0.128030, 1.077340, 2.390820) (0.303600, 0.608800, 0.732900) (0.196984, 0.377991) 
(0.106277, 1.208607, 2.165621) (0.072700, 0.928000, -0.365400) (0.294008, 0.471244) 
(0.000000, 1.177892, 2.120325) (0.000000, 0.273700, -0.961800) (0.250000, 0.490000) 
(0.000000, 1.208607, 2.155153) (0.000000, 0.928000, -0.372600) (0.250000, 0.475578) 
(-0.106277, 1.208607, 2.165621) (-0.072700, 0.928000, -0.365400) (0.205992, 0.471244) 
(-0.221798, 1.177892, 2.164443) (-0.368100, 0.273700, -0.888600) (0.158156, 0.471731) 
(-0.208470, 1.208607, 2.196620) (-0.142600, 0.928000, -0.344200) (0.163675, 0.458407) 
(-0.302652, 1.208607, 2.246962) (-0.207000, 0.928000, -0.309800) (0.124676, 0.437561) 
(-0.221798, 1.177892, 2.164443) (-0.368100, 0.273700, -0.888600) (0.158156, 0.471731) 
(-0.322001, 1.177892, 2.218003) (-0.534300, 0.273700, -0.799700) (0.116663, 0.449553) 
(-0.302652, 1.208607, 2.246962) (-0.207000, 0.928000, -0.309800) (0.124676, 0.437561) 
(-0.409830, 1.177892, 2.290082) (-0.680100, 0.273700, -0.680100) (0.080294, 0.419706) 
(-0.385203, 1.208607, 2.314709) (-0.263400, 0.928000, -0.263400) (0.090492, 0.409508) 
(-0.385203, 1.208607, 2.314709) (-0.263400, 0.928000, -0.263400) (0.090492, 0.409508) 
(-0.481909, 1.177892, 2.377911) (-0.799700, 0.273700, -0.534300) (0.050447, 0.383337) 
